language_ja_jp	language_en_us	longitude	latitude
来見村	くるみむら	134.328354	35.020027
西本郷村	にしほんごうむら	134.304352	35.011436
大垣内村	おおがいちむら	134.290497	35.013687
皆田村	かいたむら	134.273987	35.017212
金子村	かなごむら	134.302017	35.029251
才元村	さいのもとむら	134.302017	35.029251
桜山村	さくらやまむら	134.314529	35.038704
円光寺村	えんこうじむら	134.333374	34.967106
久崎村	くざきむら	134.337143	34.957291
家内村	けないむら	134.347656	34.95256
上櫛田村	かみくしだむら	134.361633	34.959831
下櫛田村	しもくしだむら	134.361633	34.959831
下秋里村	しもあきさとむら	134.322098	34.959393
上秋里村	かみあきさとむら	134.301132	34.953571
西新宿村	にししんじゆくむら	134.295532	34.928696
大日山村	おおびやまむら	134.270309	34.946114
抜位村	ぬくいむら	134.321869	34.940346
小赤松村	こあかまつむら	134.335632	34.945541
大酒村	おおざけむら	134.342545	34.93578
佐用村	さよむら	134.3629	35.00354
山脇村	やまわきむら	134.355515	34.985546
真盛村	さねもりむら	134.342331	34.994389
山田村	やまだむら	134.340408	35.00951
長尾村	ながおむら	134.352066	35.016888
円応寺村	えんのうじむら	134.373199	35.012089
本位田村	ほんいでんむら	134.362717	35.02174
福沢村	ふくさわむら	134.349884	35.029503
西河内村	にしがいちむら	134.339218	35.032677
仁方村	にがたむら	134.352661	35.04369
植木谷村	うえきだにむら	134.329254	35.039314
大猪伏村	おおいぶしむら	134.329254	35.039314
豊福村	とよふくむら	134.328583	35.057751
平谷村	ひらだにむら	134.328583	35.057751
淀村	よどむら	134.325012	35.052017
大畠村	おおばたけむら	134.342987	35.066219
末包村	すえかねむら	134.330963	35.077744
中山村	なかやまむら	134.346343	35.080735
横坂村	よこさかむら	134.372894	35.024799
口金近村	くちかねちかむら	134.389557	35.017223
奥金近村	おくかねちかむら	134.399399	35.032284
口長谷村	くちながたにむら	134.376633	35.039379
奥長谷村	おくながたにむら	134.403702	35.051758
宗行村	むねゆきむら	134.363876	35.036396
平福村	ひらふくむら	134.367874	35.04858
正吉村	まさよしむら	134.371017	35.067467
友延村	とものぶむら	134.371017	35.067467
庵村	いおりむら	134.3862	35.062317
下石井村	しもいしいむら	134.360367	35.079399
青木村	あおきむら	134.363754	35.105476
上石井村	かみいしいむら	134.363754	35.105476
真村	さねむら	134.368942	35.132767
桑野村	くわのむら	134.390945	35.080967
海内村	みうちむら	134.401611	35.095192
水根村	みずねむら	134.380417	35.10162
奥海村	おねみむら	134.396576	35.126705
林崎村	はやしさきむら	134.404663	34.992474
下徳久村	しもとくさむら	134.390793	34.998714
西徳久村	にしとくさむら	134.410721	35.014992
東徳久村	ひがしとくさむら	134.416595	35.003067
平松村	ひらまつむら	134.425949	35.020782
漆野村	うるしのむら	134.420807	35.040905
下野村	しものむら	134.433563	35.046177
下三河村	しもみかわむら	134.428909	35.058735
中三河村	なかみかわむら	134.42424	35.064651
上三河村	かみみかわむら	134.41539	35.078636
河崎村	こうざきむら	134.429749	35.080257
船越村	ふなこしむら	134.429276	35.103493
中島村	なかしまむら	134.375076	34.981388
口多賀村	くちたがむら	134.383865	34.959873
奥多賀村	おくたがむら	134.383865	34.959873
米田村	よねだむら	134.377563	34.98925
小山村	こやまむら	134.387589	34.986359
安川村	やすかわむら	134.388626	34.978348
土井村	どいむら	134.400253	34.979038
宝蔵寺村	ほうぞうじむら	134.39856	34.973904
細月村	みかづきむら	134.448334	34.977692
乃井野村	のいのむら	134.43129	34.990097
下本郷村	しもほんごうむら	134.459564	34.992737
上本郷村	かみほんごうむら	134.466324	35.015354
春哉村	はるかなむら	134.435654	35.00322
志文村	しぶみむら	134.440079	35.011406
真宗村	さのむねむら	134.441254	35.025974
東新宿村	ひがししんじゆくむら	134.41188	34.979725
久保村	くぼむら	134.41188	34.979725
島脇村	しまのわきむら	134.41188	34.979725
広山村	ひろやまむら	134.430832	34.979347
弦谷村	つるだにむら	134.427246	34.969452
三原村	みはらむら	134.42099	34.950176
三尾村	みつおむら	134.411591	34.955498
大下村	おおさがりむら		
大畑村	おおはたむら	134.396332	34.946953
山崎郭内	やまさきかくない	134.538528	35.003223
本町	ほんまち	134.540573	35.005886
山田町	やまだまち	134.540573	35.005886
北魚町	きたうおまち	134.540573	35.005886
紺屋町	こんやまち	134.540573	35.005886
大雲寺町	だいうんじちよう		
籠町	かごまち	134.540573	35.005886
高野町	こうのちよう	134.540573	35.005886
出水町	でみずまち		
富土野町	ふどのまち		
佐用町	さよちよう	134.540573	35.005886
門前町	もんぜんちよう	134.534821	35.007153
山崎村	やまさきむら	134.538742	35.00832
門前村	もんぜんむら	134.534821	35.007153
加生村	かしようむら	134.528473	35.011333
横須村	よこすむら	134.535477	35.017643
上寺村	うえでらむら	134.540176	35.011017
庄能村	しようのうむら	134.54541	35.010696
今宿村	いまじゆくむら	134.548871	35.006256
山田村	やまだむら	134.546265	35.003437
中広瀬村	なかびろせむら	134.549667	35.002903
下広瀬村	しもびろせむら	134.545181	34.998363
中井村	なかいむら	134.54126	34.999641
段村	だんむら	134.5289	34.997135
春安村	はるやすむら	134.527679	35.002934
金屋村	かなやむら	134.529251	34.989948
鶴木村	つるぎむら	134.538467	34.994305
千本屋村	せんぼんやむら	134.541351	34.991978
船本村	ふなもとむら	134.550095	34.997662
野村	のむら	134.548767	34.992611
御名村	ごみようむら	134.541687	34.986523
上比地村	かみひじむら	134.51622	34.987858
中比地村	なかひじむら	134.534958	34.98061
下比地村	しもひじむら	134.539169	34.974857
川戸村	かわとむら	134.553284	34.980686
宇原村	うはらむら	134.561722	34.963226
下宇原村	しもうはらむら	134.550995	34.956989
須加村	すかむら	134.567825	34.996773
蟹沢村	かにがさわむら	134.567825	34.996773
高所村	こうぞむら	134.558716	35.009644
中村	なかむら	134.560471	35.014896
神谷村	こうだにむら	134.559921	35.023232
三谷村	みたにむら	134.579391	35.024551
矢原村	やばらむら	134.560745	35.031433
岸田村	きしだむら	134.562683	35.040024
野々上村	ののうえむら	134.577332	35.039421
三津村	みつづむら	134.550446	35.022057
五十波村	いかばむら	134.544357	35.03941
梯村	かけはしむら	134.539459	35.066944
田井村	たいむら	134.566071	35.049
与位村	よいむら	134.5616	35.076408
清野村	せいのむら	134.579529	35.075554
木ノ谷村	きのたにむら	134.576492	35.063774
杉ヶ瀬村	すぎがせむら	134.57802	35.056731
母栖村	もすむら	134.592117	35.057777
生谷村	いぎだにむら	134.543854	35.022583
下町村	しもまちむら	134.533447	35.028946
中町村	なかまちむら	134.523804	35.032398
上町村	かみまちむら	134.523804	35.032398
片山村	かたやまむら	134.517914	35.04002
下牧谷村	しもまきだにむら	134.515259	35.02977
上牧谷村	かみまきだにむら	134.506958	35.044235
大谷村	おおたにむら	134.529388	35.059486
下野村	しものむら	134.517151	35.058208
中野村	なかのむら	134.503845	35.068649
上ノ村	かみのむら	134.514542	35.104988
小茅野村	こがいのむら	134.487122	35.117279
木谷村	きだにむら	134.513519	35.006191
高下市場村	こうげいちばむら	134.52037	35.015144
高下村	こうげむら	134.505859	35.018501
青木村	あおきむら	134.48735	35.030819
塩田村	しおたむら	134.47818	35.068649
葛根村	かずらねむら	134.46196	35.057888
土万村	ひじまむら	134.444305	35.056107
今出村	いまいでむら	134.444305	35.056107
塩野村	しおのむら	134.446121	35.073303
銀山村	ぎんざんむら	134.446121	35.073303
大沢村	おおさわむら	134.460968	35.099003
安志村	あんじむら	134.595444	34.985249
長野村	ながのむら	134.58696	34.980793
塩野村	しおのむら	134.575745	34.97752
狭戸村	せばとむら	134.577927	34.958015
下村	しもむら	134.592087	34.953506
植木野村	うえきのむら	134.593079	34.966831
三坂村	みさかむら	134.604828	34.959278
三森村	みつもりむら	134.612213	34.989376
名坂村	なさかむら	134.596619	35.001892
末広村	すえひろむら	134.61467	35.016518
杤原村	とちはらむら	134.620834	35.033512
皆河村	みなごむら	134.599146	35.033537
東安積村	ひがしあづみむら	134.583374	35.118584
構村	かまえむら	134.583374	35.118584
西安積村	にしあづみむら	134.558563	35.107765
杉田村	すぎたむら	134.558807	35.120178
閏加村	うるかむら	134.574524	35.094902
市場村	いちばむら	134.607986	35.093441
須行名村	すぎようめむら	134.594604	35.08831
伊和村	いわむら	134.601578	35.082287
安黒村	あぐろむら	134.59935	35.075657
島田村	しまだむら	134.591095	35.067848
野田村	のだむら	134.59996	35.107933
能倉村	よくらむら	134.611786	35.115871
東河内村	ひがしごうちむら	134.637695	35.11161
生栖村	いぎすむら	134.610367	35.135036
深河谷村	ふかだにむら	134.585068	35.148674
西深村	にしぶかむら	134.604492	35.155289
福知村	ふくちむら	134.640945	35.151306
福中村	ふくなかむら	134.618286	35.166119
福野村	ふくのむら	134.636688	35.171265
三方町村	みかたまちむら	134.627319	35.183117
河原田村	かわはらだむら	134.597534	35.19725
森添村	もりそえむら	134.628784	35.188656
公文村	くもんむら	134.605392	35.229897
百千家満村	おちやまむら	134.644028	35.190636
草木村	くさぎむら	134.664093	35.183643
千町村	せんちようむら	134.69931	35.190598
岸田村	きしだむら	134.658752	35.199928
井内村	いうちむら	134.665497	35.207359
黒原村	くろはらむら	134.682327	35.223846
横山村	よこやまむら	134.65416	35.216236
倉床村	くらとこむら	134.646622	35.251186
安賀村	やすがむら	134.540497	35.152134
有賀村	ありがむら	134.536652	35.165337
斉木村	さいきむら	134.519928	35.157715
小野村	おのむら	134.536255	35.130806
下小野村	しもおのむら	134.536255	35.130806
日見谷村	ひみたにむら	134.558029	35.12862
谷村	たにむら	134.564911	35.144569
今市村	いまいちむら	134.550278	35.151627
上野村	うえのむら	134.5634	35.182281
皆木村	みなぎむら	134.542618	35.179333
飯見村	いいみむら	134.531601	35.172829
野尻村	のじりむら	134.532791	35.189152
原村	はらむら	134.507355	35.199612
音水鉄山村	おんずいてつざんむら	134.503952	35.249557
引原村	ひきはらむら	134.546142	35.237059
鹿伏村	しかぶしむら	134.545364	35.263107
戸倉村	とぐらむら	134.531601	35.305218
道谷村	どうだにむら	134.565155	35.28759
千草町	ちくさまち	134.447342	35.155083
黒土村	くろづちむら	134.44931	35.140564
岩野辺村	いわのべむら	134.465911	35.158385
鷹巣村	たかのすむら	134.470398	35.125259
下河野村	けごのむら	134.443375	35.116581
七野村	ひつのむら	134.429993	35.132458
室村	むろむら	134.426788	35.145348
西山村	にしやまむら	134.425262	35.163303
河呂村	こうろむら	134.447937	35.174187
東河内村	ひがしごうちむら	134.458313	35.211586
西河内村	にしごうちむら	134.410629	35.214016
椿井村	つばいむら	135.710876	34.617256
西ノ宮村	にしのみやむら	135.702774	34.620152
若井村	わかいむら	135.699432	34.621311
越木塚村	こしきづかむら	135.690552	34.620636
椹原村	ふしはらむら	135.693939	34.616631
信貴畑村	しぎはたむら	135.681442	34.617474
福貴村	ふきむら	135.693054	34.631496
福貴畑村	ふきはたむら	135.67366	34.633907
梨本村	なしもとむら	135.698898	34.633675
吉田村	よしだむら	135.702465	34.630099
新家村	しんけむら	135.702465	34.630099
安明寺村	あんみようじむら	135.711746	34.632626
白石畑村	しらいしばたむら	135.717896	34.628025
上ノ庄村	かみのしようむら	135.711227	34.639668
椣原村	ひではらむら	135.71698	34.644627
櫟原村	いちはらむら	135.68103	34.645954
鳴川村	なるかわむら	135.678162	34.655369
西勢野村・東勢野村	にしせやむら・ひがしせやむら	135.699554	34.607903
惣持寺村	そうじじむら		
立野村	たつのむら	135.679337	34.60104
南畑村	みなみはたむら	135.65918	34.608871
竜田村	たつたむら	135.722805	34.608774
